1529	195044
1530	1622232
1531	1950959
1532	1951016
1533	213322
1534	2851023
1535	1232410
1536	104623
1537	2033014
1538	1978231
1539	1978231
1540	2823718
1541	2823702
1542	2900548
1543	2900548
1544	2518612
1545	2518612
1546	2518612
1547	1685
1548	1871037
1549	1869227
1550	2030927
1551	2026714
1552	1869227
1553	2820293
1554	2268202
1555	2026799
1556	2026799
1557	2026799
1558	2026799
1559	2026799
1560	2026799
1561	2026799
1562	2026799
1563	2026799
1564	2026799
1565	2052183
1566	2026799
1567	2026799
1568	2026799
1569	2026799
1570	2026799
1571	2026799
1572	2026799
1573	2026799
1574	2026799
1575	2026799
1576	2201154
1577	2026799
1578	2052183
1579	2052183
1580	2052183
1581	2052183
1582	2026799
1583	2026799
1584	2201154
1585	1349818
1586	2021635
1587	2021635
1588	1052827
1589	1169855
1590	2016499
1591	1909294
1592	1913988
1593	2015799
1594	2015799
1595	1909294
1596	2015799
1597	208549
1598	1898103
1599	1898103
1600	2030827
1601	1869227
1602	2026720
1603	2497627
1604	2900548
1605	2884263
1606	1883427
1607	1883427
1608	1883427
1609	2044944
1610	2044944
1611	2044944
1612	1321780
1613	453120
1614	453120
1615	453120
1616	1434328
1617	1869227
1618	2803731
1619	2803731
1620	1643353
1621	1869227
1622	2033014
1623	2783868
1624	1960156
1625	46125
1626	2058294
1627	316094
1628	2735562
1629	2486576
1630	1879010
1631	2926907
1632	2026766
1633	1688491
1634	1817405
1635	1766203
1636	1974748
1637	1528098
1638	1504318
1639	152507
1640	1685
1641	1504319
1642	2900548
1643	2900548
1644	442870
1645	291968
1646	155978
1647	155978
1648	310037
1649	2720477
1650	2720402
1651	1860102
1652	2954378
1653	2053492
1654	2053492
1655	2053492
1656	2053492
1657	2053492
1658	2211374
1659	2954386
1660	2823332
1661	2053492
1662	2053492
1663	2053492
1664	327160
1665	1454003
1666	2053492
1667	2053492
1668	2053492
1669	2053492
1670	2053492
1671	2053492
1672	2053492
1673	2053492
1674	2053492
1675	2053492
1676	2053492
1677	2823334
1678	2954382
1679	2268200
1680	2691583
1681	2697027
1682	2590451
1683	1993870
1684	1993870
1685	2719794
1686	258515
1687	1879010
1688	1879010
1689	1879010
1690	1879010
1691	1879010
1692	1879010
1693	1879010
1694	1879010
1695	1879010
1696	2292887
1697	879566
1698	1506
1699	28121
1700	1951987
1701	1952064
1702	1952105
1703	1898203
1704	1898203
1705	1671927
1706	1879010
1707	1898203
1708	1898203
1709	1898203
1710	1898203
1711	1898203
1712	1898203
1713	1898203
1714	1898203
1715	1872090
1716	1872090
1717	1898203
1718	1898203
1719	1898203
1720	1898203
1721	1898203
1722	1898203
1723	1898203
1724	1898203
1725	1898203
1726	1898203
1727	1898203
1728	1898203
1729	1898203
1730	1898203
1731	1898203
1732	1898203
1733	1898203
1734	1898203
1735	1898203
1736	1898203
1737	1898203
1738	1872090
1739	1898203
1740	1872090
1741	1872090
1742	1872090
1743	1898203
1744	1898203
1745	1898203
1746	1898203
1747	1898203
1748	1265
1749	2137880
1750	1879010
1751	1918611
1752	1869227
1753	1918611
1754	1869227
1755	142586
1756	1506
1757	2028282
1758	1955243
1759	2049040
1760	1872090
1761	1872090
1762	1872090
1763	1872090
1764	297314
1765	1671927
1766	1671927
1767	1671927
1768	1898203
1769	1898203
1770	1671927
1771	297314
1772	1898203
1773	1671927
1774	1898203
1775	1671927
1776	1671927
1777	1671927
1778	1671927
1779	1671927
1780	1671927
1781	1671927
1782	1671927
1783	1671927
1784	1671927
1785	1671927
1786	1671927
1787	1671927
1788	1671927
1789	1671927
1790	1671927
1791	1671927
1792	1898203
1793	1671927
1794	1671927
1795	1671927
1796	1671927
1797	1671927
1798	1671927
1799	1671927
1800	1671927
1801	1671927
1802	1671927
1803	1671927
1804	1671927
1805	1898203
1806	1671927
1807	1671927
1808	1671927
1809	1671927
1810	1671927
1811	1671927
1812	1671927
1813	1671927
1814	1671927
1815	1671927
1816	1671927
1817	1671927
1818	297314
1819	297314
1820	297314
1821	2838414
1822	1720083
1823	218288
1824	2382
